temperature_C,vgs_V,vds_V,id_A,rds_on_Ohm,power_W
25,11,4.01,175.72,0.022820396084680172,704.6372
25,11,4.71,198.97,0.023671910338241946,937.1487
25,11,5.42,217.95,0.02486808901124111,1181.289
25,11,6.66,248.74,0.026774945726461365,1656.6084
25,13,0.0,0.0,,0.0
25,13,0.59,26.28,0.022450532724505326,15.5052
25,13,1.22,50.24,0.024283439490445858,61.2928
25,13,1.71,68.12,0.02510275983558426,116.4852
25,13,2.34,88.51,0.026437690656423,207.1134
25,13,3.2,114.64,0.027913468248429867,366.848
25,13,3.96,135.4,0.029246676514032496,536.184
25,13,4.88,157.24,0.031035359959297886,767.3312000000001
25,13,5.72,176.23,0.03245758383930091,1008.0355999999999
25,13,6.65,194.51,0.034188473600329033,1293.4915
25,13,7.78,213.52,0.036436867740726867,1661.1856
25,13,9.01,230.4,0.03910590277777778,2075.904
25,13,10.39,248.72,0.041773882277259575,2584.2008
25,15,0.0,0.0,,0.0
25,15,0.3,19.47,0.015408320493066256,5.840999999999999
25,15,0.69,43.41,0.015894955079474776,29.952899999999996
25,15,1.14,67.36,0.01692399049881235,76.79039999999999
25,15,1.79,100.59,0.017795009444278757,180.05610000000001
25,15,2.35,129.54,0.01814111471360198,304.419
25,15,2.97,157.79,0.018822485582102796,468.6363
25,15,3.66,187.1,0.019561731694281135,684.7860000000001
25,15,4.43,217.86,0.020334159552005873,965.1198
25,15,5.41,247.92,0.0218215553404324,1341.2472
175,7,0.0,0.0,,0.0
175,7,0.3,7.12,0.042134831460674156,2.136
175,7,0.79,18.7,0.04224598930481284,14.773
175,7,1.34,29.57,0.045316198850186,39.6238
175,7,1.88,38.27,0.04912464071073948,71.94760000000001
175,7,2.37,45.53,0.05205359103887547,107.90610000000001
175,7,2.98,54.24,0.054941002949852505,161.6352
175,7,3.75,62.6,0.05990415335463259,234.75
175,7,4.57,69.89,0.06538846759193018,319.39730000000003
175,7,5.4,76.81,0.0703033459185002,414.77400000000006
175,7,6.37,81.59,0.07807329329574703,519.7283
175,7,7.44,86.73,0.08578346592874438,645.2712
175,7,8.52,90.07,0.09459309426001998,767.3963999999999
175,7,9.7,94.15,0.10302708443972383,913.255
175,7,10.72,96.76,0.1107895824720959,1037.2672000000002
175,7,11.91,99.75,0.1193984962406015,1188.0225
175,9,0.0,0.0,,0.0
175,9,0.47,14.71,0.03195105370496261,6.9137
175,9,0.94,26.65,0.03527204502814259,25.051
175,9,1.43,39.67,0.03604739097554827,56.7281
175,9,1.9,52.34,0.03630110813909056,99.446
175,9,2.49,65.01,0.03830179972311952,161.87490000000003
